Area Code (M49),Area,Item,Element,Unit,Year,value,Sub-region Name,Food loss percentage,Efficiency Group,Efficiency_Ratio
642,Romania,Fung & Bact – Inorganics,Agricultural Use,t,2020,915.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",9.59119496855346
642,Romania,Fung & Bact – Dithiocarbamates,Agricultural Use,t,2020,485.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",5.083857442348008
642,Romania,Fung & Bact – Benzimidazoles,Agricultural Use,t,2020,372.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",3.8993710691823895
642,Romania,"Fung & Bact – Triazoles, diazoles",Agricultural Use,t,2020,741.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",7.767295597484276
642,Romania,"Fung & Bact – Diazines, morpholines",Agricultural Use,t,2020,7.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.07337526205450734
642,Romania,Fung & Bact - nes,Agricultural Use,t,2020,1357.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",14.224318658280922
642,Romania,Plant Growth Regulators,Agricultural Use,t,2020,122.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",1.2788259958071277
642,Romania,Rodenticides,Agricultural Use,t,2020,10.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.10482180293501048
643,Russian Federation,Pesticides (total),Agricultural Use,t,2020,90535.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",949.0041928721173
643,Russian Federation,Pesticides (total),Use per area of cropland,kg/ha,2020,0.73,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.007651991614255765
643,Russian Federation,Pesticides (total),Use per capita,kg/cap,2020,0.62,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.006498951781970649
643,Russian Federation,Pesticides (total),Use per value of agricultural production,g/Int$,2020,0.91,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.009538784067085953
643,Russian Federation,Insecticides,Agricultural Use,t,2020,12498.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",131.0062893081761
643,Russian Federation,Herbicides,Agricultural Use,t,2020,41212.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",431.99161425576517
643,Russian Federation,Fungicides and Bactericides,Agricultural Use,t,2020,32791.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",343.72117400419285
643,Russian Federation,Plant Growth Regulators,Agricultural Use,t,2020,425.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",4.454926624737945
643,Russian Federation,Rodenticides,Agricultural Use,t,2020,326.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",3.4171907756813416
643,Russian Federation,Other Pesticides nes,Agricultural Use,t,2020,3283.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",34.41299790356394
688,Serbia,Pesticides (total),Agricultural Use,t,2020,2519.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",27.115177610333692
688,Serbia,Pesticides (total),Use per area of cropland,kg/ha,2020,0.9,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.00968783638320775
688,Serbia,Pesticides (total),Use per capita,kg/cap,2020,0.36,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.0038751345532830996
688,Serbia,Pesticides (total),Use per value of agricultural production,g/Int$,2020,0.35,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.0037674919268030137
688,Serbia,Insecticides,Agricultural Use,t,2020,369.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",3.9720129171151775
688,Serbia,Herbicides,Agricultural Use,t,2020,966.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",10.398277717976319
688,Serbia,Fungicides and Bactericides,Agricultural Use,t,2020,999.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",10.753498385360603
688,Serbia,Plant Growth Regulators,Agricultural Use,t,2020,71.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",0.7642626480086113
688,Serbia,Rodenticides,Agricultural Use,t,2020,6.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.06458557588805167
688,Serbia,Other Pesticides nes,Agricultural Use,t,2020,108.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.16254036598493
703,Slovakia,Pesticides (total),Agricultural Use,t,2020,2334.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",24.465408805031444
703,Slovakia,Pesticides (total),Use per area of cropland,kg/ha,2020,1.71,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.017924528301886792
703,Slovakia,Pesticides (total),Use per capita,kg/cap,2020,0.43,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.00450733752620545
703,Slovakia,Pesticides (total),Use per value of agricultural production,g/Int$,2020,1.02,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.010691823899371069
703,Slovakia,Insecticides,Agricultural Use,t,2020,138.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",1.4465408805031446
703,Slovakia,Insecticides – Organo-phosphates,Agricultural Use,t,2020,75.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",0.7861635220125786
703,Slovakia,Insecticides – Carbamates,Agricultural Use,t,2020,2.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.020964360587002094
703,Slovakia,Insecticides – Pyrethroids,Agricultural Use,t,2020,34.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.35639412997903563
703,Slovakia,Insecticides - Biopesticides,Agricultural Use,t,2020,1.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.010482180293501047
703,Slovakia,Insecticides - nes,Agricultural Use,t,2020,54.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.5660377358490566
703,Slovakia,Herbicides,Agricultural Use,t,2020,1108.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",11.614255765199161
703,Slovakia,Herbicides – Phenoxy hormone products,Agricultural Use,t,2020,61.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.6394129979035639
703,Slovakia,Herbicides – Triazines,Agricultural Use,t,2020,66.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",0.6918238993710691
703,Slovakia,Herbicides – Amides,Agricultural Use,t,2020,196.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",2.0545073375262053
703,Slovakia,Herbicides – Carbamates,Agricultural Use,t,2020,17.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.17819706498951782
703,Slovakia,Herbicides – Dinitroanilines,Agricultural Use,t,2020,75.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",0.7861635220125786
703,Slovakia,Herbicides – Urea derivates,Agricultural Use,t,2020,20.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.20964360587002095
703,Slovakia,Herbicides – Sulfonyl ureas,Agricultural Use,t,2020,16.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.16771488469601675
703,Slovakia,Herbicides – Bipiridils,Agricultural Use,t,2020,1.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.010482180293501047
703,Slovakia,Herbicides – Uracil,Agricultural Use,t,2020,3.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.031446540880503145
703,Slovakia,Herbicides - nes,Agricultural Use,t,2020,653.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",6.844863731656184
703,Slovakia,Fungicides and Bactericides,Agricultural Use,t,2020,662.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",6.939203354297693
703,Slovakia,Fung & Bact – Inorganics,Agricultural Use,t,2020,136.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",1.4255765199161425
703,Slovakia,Fung & Bact – Dithiocarbamates,Agricultural Use,t,2020,51.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.5345911949685535
703,Slovakia,Fung & Bact – Benzimidazoles,Agricultural Use,t,2020,71.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",0.7442348008385744
703,Slovakia,"Fung & Bact – Triazoles, diazoles",Agricultural Use,t,2020,182.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",1.9077568134171907
703,Slovakia,"Fung & Bact – Diazines, morpholines",Agricultural Use,t,2020,35.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.36687631027253664
703,Slovakia,Fung & Bact - nes,Agricultural Use,t,2020,189.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",1.981132075471698
703,Slovakia,Plant Growth Regulators,Agricultural Use,t,2020,371.0,eastern europe,4.6,"Efficient (High pesticide, Low loss)",3.888888888888889
703,Slovakia,Rodenticides,Agricultural Use,t,2020,3.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.031446540880503145
703,Slovakia,Rodenticides – Other,Agricultural Use,t,2020,3.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.031446540880503145
703,Slovakia,Other Pesticides nes,Agricultural Use,t,2020,52.0,eastern europe,4.6,"Hidden Gems (Low pesticide, Low loss)",0.5450733752620545
705,Slovenia,Pesticides (total),Agricultural Use,t,2020,964.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",10.3767491926803
705,Slovenia,Pesticides (total),Use per area of cropland,kg/ha,2020,4.12,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.04434876210979548
705,Slovenia,Pesticides (total),Use per capita,kg/cap,2020,0.46,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.0049515608180839615
705,Slovenia,Pesticides (total),Use per value of agricultural production,g/Int$,2020,0.95,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.01022604951560818
705,Slovenia,Insecticides,Agricultural Use,t,2020,41.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.441334768568353
705,Slovenia,Insecticides – Organo-phosphates,Agricultural Use,t,2020,2.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.02152852529601722
705,Slovenia,Insecticides – Carbamates,Agricultural Use,t,2020,1.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.01076426264800861
705,Slovenia,Insecticides – Pyrethroids,Agricultural Use,t,2020,1.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.01076426264800861
705,Slovenia,Insecticides - nes,Agricultural Use,t,2020,37.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.3982777179763186
705,Slovenia,Herbicides,Agricultural Use,t,2020,181.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.9483315392895586
705,Slovenia,Herbicides – Phenoxy hormone products,Agricultural Use,t,2020,8.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.08611410118406888
705,Slovenia,Herbicides – Triazines,Agricultural Use,t,2020,13.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.13993541442411195
705,Slovenia,Herbicides – Amides,Agricultural Use,t,2020,43.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.46286329386437025
705,Slovenia,Herbicides – Dinitroanilines,Agricultural Use,t,2020,12.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.12917115177610333
705,Slovenia,Herbicides – Urea derivates,Agricultural Use,t,2020,10.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.1076426264800861
705,Slovenia,Herbicides – Sulfonyl ureas,Agricultural Use,t,2020,2.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.02152852529601722
705,Slovenia,Herbicides - nes,Agricultural Use,t,2020,92.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",0.9903121636167922
705,Slovenia,Fungicides and Bactericides,Agricultural Use,t,2020,731.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",7.868675995694295
705,Slovenia,Fung & Bact – Inorganics,Agricultural Use,t,2020,400.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",4.3057050592034445
705,Slovenia,Fung & Bact – Dithiocarbamates,Agricultural Use,t,2020,129.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.3885898815931108
705,Slovenia,Fung & Bact – Benzimidazoles,Agricultural Use,t,2020,1.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.01076426264800861
705,Slovenia,"Fung & Bact – Triazoles, diazoles",Agricultural Use,t,2020,21.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.22604951560818082
705,Slovenia,"Fung & Bact – Diazines, morpholines",Agricultural Use,t,2020,4.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.04305705059203444
705,Slovenia,Fung & Bact - nes,Agricultural Use,t,2020,175.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.8837459634015068
705,Slovenia,Plant Growth Regulators,Agricultural Use,t,2020,7.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.07534983853606028
705,Slovenia,Other Pesticides nes,Agricultural Use,t,2020,3.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.03229278794402583
724,Spain,Pesticides (total),Agricultural Use,t,2020,75775.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",815.6620021528524
724,Spain,Pesticides (total),Use per area of cropland,kg/ha,2020,4.55,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.048977395048439176
724,Spain,Pesticides (total),Use per capita,kg/cap,2020,1.59,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.017115177610333692
724,Spain,Pesticides (total),Use per value of agricultural production,g/Int$,2020,1.31,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.01410118406889128
724,Spain,Insecticides,Agricultural Use,t,2020,15891.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",171.05489773950484
724,Spain,Insecticides – Organo-phosphates,Agricultural Use,t,2020,208.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",2.238966630785791
724,Spain,Insecticides – Pyrethroids,Agricultural Use,t,2020,167.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.797631862217438
724,Spain,Insecticides - nes,Agricultural Use,t,2020,7739.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",83.30462863293864
724,Spain,Herbicides,Agricultural Use,t,2020,20199.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",217.42734122712594
724,Spain,Herbicides – Phenoxy hormone products,Agricultural Use,t,2020,2064.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",22.217438105489773
724,Spain,Herbicides – Triazines,Agricultural Use,t,2020,366.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",3.9397201291711514
724,Spain,Herbicides – Amides,Agricultural Use,t,2020,1020.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",10.979547900968782
724,Spain,Herbicides – Carbamates,Agricultural Use,t,2020,11.0,southern europe,7.1,"Hidden Gems (Low pesticide, Low loss)",0.11840688912809472
724,Spain,Herbicides – Dinitroanilines,Agricultural Use,t,2020,739.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",7.954790096878363
724,Spain,Herbicides – Sulfonyl ureas,Agricultural Use,t,2020,109.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.1733046286329385
724,Spain,Herbicides - nes,Agricultural Use,t,2020,15404.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",165.81270182992463
724,Spain,Fungicides and Bactericides,Agricultural Use,t,2020,37916.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",408.1377825618945
724,Spain,Fung & Bact – Inorganics,Agricultural Use,t,2020,31909.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",343.47685683530676
724,Spain,Fung & Bact – Benzimidazoles,Agricultural Use,t,2020,151.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",1.6254036598493002
724,Spain,"Fung & Bact – Triazoles, diazoles",Agricultural Use,t,2020,569.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",6.1248654467169
724,Spain,"Fung & Bact – Diazines, morpholines",Agricultural Use,t,2020,76.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",0.8180839612486545
724,Spain,Fung & Bact - nes,Agricultural Use,t,2020,2563.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",27.58880516684607
724,Spain,Plant Growth Regulators,Agricultural Use,t,2020,191.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",2.0559741657696446
724,Spain,Other Pesticides nes,Agricultural Use,t,2020,627.0,southern europe,7.1,"Efficient (High pesticide, Low loss)",6.749192680301399
752,Sweden,Pesticides (total),Agricultural Use,t,2020,2047.0,northern europe,9.9,"Efficient (High pesticide, Low loss)",22.719200887902332
752,Sweden,Pesticides (total),Use per area of cropland,kg/ha,2020,0.81,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.008990011098779135
752,Sweden,Pesticides (total),Use per capita,kg/cap,2020,0.2,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.002219755826859046
752,Sweden,Pesticides (total),Use per value of agricultural production,g/Int$,2020,0.43,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.004772475027746948
752,Sweden,Insecticides,Agricultural Use,t,2020,33.0,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.3662597114317425
752,Sweden,Insecticides – Pyrethroids,Agricultural Use,t,2020,10.0,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.11098779134295228
752,Sweden,Insecticides - nes,Agricultural Use,t,2020,23.0,northern europe,9.9,"Hidden Gems (Low pesticide, Low loss)",0.25527192008879024
752,Sweden,Herbicides,Agricultural Use,t,2020,1708.0,northern europe,9.9,"Efficient (High pesticide, Low loss)",18.95671476137625
